op,#iters,time,#nodes,#displacements,solution cost,path length
n,0,0,2,7,inf,0
e,1,4.2344e-05,3,7,inf,0
e,2,7.0445e-05,4,7,inf,0
e,3,0.00010124,5,7,inf,0
e,4,0.000128957,6,7,inf,0
e,5,0.000155903,7,7,inf,0
e,6,0.000185544,8,7,inf,0
e,7,0.000237512,9,7,inf,0
e,8,0.00028717,10,7,inf,0
e,9,0.000380712,11,7,inf,0
e,10,0.000450772,12,7,inf,0
e,11,0.000480028,13,7,inf,0
e,12,0.000554323,14,7,inf,0
e,13,0.000561252,14,7,inf,0
e,14,0.000601286,15,7,inf,0
e,15,0.000629387,16,7,inf,0
e,16,0.00067866,17,7,inf,0
e,17,0.000685204,17,7,inf,0
e,18,0.000716,18,7,inf,0
e,19,0.000749875,19,7,inf,0
d,19,0.0054416,19,8,inf,0
e,20,0.0055236,20,8,inf,0
e,21,0.00555439,21,8,inf,0
e,22,0.0055848,22,8,inf,0
e,23,0.00566256,23,8,inf,0
e,24,0.00577381,24,8,inf,0
e,25,0.00580692,25,8,inf,0
e,26,0.00585773,26,8,inf,0
e,27,0.00595243,27,8,inf,0
e,28,0.00598784,28,8,inf,0
e,29,0.00602287,29,8,inf,0
e,30,0.00602942,29,8,inf,0
e,31,0.00616299,30,8,inf,0
e,32,0.00619495,31,8,inf,0
e,33,0.00630504,32,8,inf,0
e,34,0.00642206,33,8,inf,0
e,35,0.0065541,34,8,inf,0
e,36,0.00661569,35,8,inf,0
e,37,0.0067843,36,8,inf,0
e,38,0.00682472,37,8,inf,0
e,39,0.00690171,38,8,inf,0
d,39,0.00763619,38,8,inf,0
e,40,0.00779478,39,8,inf,0
e,41,0.00797417,40,8,inf,0
e,42,0.00815201,41,8,inf,0
e,43,0.008311,42,8,inf,0
e,44,0.00835372,43,8,inf,0
e,45,0.00841301,44,8,inf,0
e,46,0.00841994,44,8,inf,0
e,47,0.00842687,44,8,inf,0
e,48,0.00860702,45,8,inf,0
e,49,0.00864898,46,8,inf,0
e,50,0.00874868,47,8,inf,0
e,51,0.00886955,48,8,inf,0
e,52,0.00889573,49,8,inf,0
e,53,0.00908243,50,8,inf,0
e,54,0.00912054,51,8,inf,0
e,55,0.0091675,52,8,inf,0
e,56,0.00925142,53,8,inf,0
e,57,0.00928799,54,8,inf,0
e,58,0.00935382,55,8,inf,0
e,59,0.00954591,56,8,inf,0
d,59,0.0121909,56,9,inf,0
e,60,0.0123156,57,9,inf,0
e,61,0.0123814,58,9,inf,0
e,62,0.0124961,59,9,inf,0
e,63,0.0125038,59,9,inf,0
e,64,0.0126416,60,9,inf,0
e,65,0.0126848,61,9,inf,0
e,66,0.0127252,62,9,inf,0
e,67,0.0127333,62,9,inf,0
e,68,0.0127748,63,9,inf,0
e,69,0.0129531,64,9,inf,0
e,70,0.0129608,64,9,inf,0
e,71,0.0130012,65,9,inf,0
e,72,0.013042,66,9,inf,0
e,73,0.0133122,67,9,inf,0
e,74,0.0134512,68,9,inf,0
e,75,0.0135286,69,9,inf,0
e,76,0.0135359,69,9,inf,0
e,77,0.0135432,69,9,inf,0
e,78,0.0137414,70,9,inf,0
e,79,0.0139924,71,9,inf,0
d,79,0.0164099,71,10,inf,0
e,80,0.0166805,72,10,inf,0
e,81,0.0167679,73,10,inf,0
e,82,0.0168437,74,10,inf,0
e,83,0.0168518,74,10,inf,0
e,84,0.0169469,75,10,inf,0
e,85,0.0169546,75,10,inf,0
e,86,0.0170208,76,10,inf,0
e,87,0.0173422,77,10,inf,0
e,88,0.0174866,78,10,inf,0
e,89,0.0176456,79,10,inf,0
e,90,0.0177942,80,10,inf,0
e,91,0.0180113,81,10,inf,0
e,92,0.0181957,82,10,inf,0
e,93,0.0184697,83,10,inf,0
e,94,0.0184782,83,10,inf,0
e,95,0.0185225,84,10,inf,0
e,96,0.0185918,85,10,inf,0
e,97,0.0189694,86,10,inf,0
e,98,0.0190522,87,10,inf,0
e,99,0.019061,87,10,inf,0
d,99,0.0206828,87,11,inf,0
e,100,0.0208121,88,11,inf,0
e,101,0.0211455,89,11,inf,0
e,102,0.021492,90,11,inf,0
e,103,0.0215666,91,11,inf,0
e,104,0.0216186,92,11,inf,0
e,105,0.0217094,93,11,inf,0
e,106,0.0217268,93,11,inf,0
e,107,0.0219908,94,11,inf,0
