time,RobotiQ 3-Finger Adaptive Gripper_cmx,RobotiQ 3-Finger Adaptive Gripper_cmy,RobotiQ 3-Finger Adaptive Gripper_cmz,RobotiQ 3-Finger Adaptive Gripper_q[Link 0],RobotiQ 3-Finger Adaptive Gripper_q[Link 1],RobotiQ 3-Finger Adaptive Gripper_q[Link 2],RobotiQ 3-Finger Adaptive Gripper_q[Link 3],RobotiQ 3-Finger Adaptive Gripper_q[Link 4],RobotiQ 3-Finger Adaptive Gripper_q[Link 5],RobotiQ 3-Finger Adaptive Gripper_q[reflex:base],RobotiQ 3-Finger Adaptive Gripper_q[reflex:pad],RobotiQ 3-Finger Adaptive Gripper_q[reflex:swivel_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_1],RobotiQ 3-Finger Adaptive Gripper_q[reflex:swivel_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_2],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:distal_pad_3],RobotiQ 3-Finger Adaptive Gripper_q[reflex:proximal_pad_3],RobotiQ 3-Finger Adaptive Gripper_dq[Link 0],RobotiQ 3-Finger Adaptive Gripper_dq[Link 1],RobotiQ 3-Finger Adaptive Gripper_dq[Link 2],RobotiQ 3-Finger Adaptive Gripper_dq[Link 3],RobotiQ 3-Finger Adaptive Gripper_dq[Link 4],RobotiQ 3-Finger Adaptive Gripper_dq[Link 5],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:base],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:pad],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:swivel_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_1],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:swivel_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_2],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:distal_pad_3],RobotiQ 3-Finger Adaptive Gripper_dq[reflex:proximal_pad_3],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],RobotiQ 3-Finger Adaptive Gripper_t[0],spray_bottle_comx,spray_bottle_comy,spray_bottle_comz,spray_bottle_x,spray_bottle_y,spray_bottle_z,spray_bottle_rx,spray_bottle_ry,spray_bottle_rz,spray_bottle_dx,spray_bottle_dy,spray_bottle_dz,spray_bottle_wx,spray_bottle_wy,spray_bottle_wz,cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
0.0,0.115543990532,0.0363035836876,0.16037127435,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585,0.0,0.1585,0.0,0.1585,0.0,0.00825752411038,-0.00258357287385,0.114467255771,2.64121469487e-10,1.32195218314e-11,2.05429338818e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882744479495,0.882744479495,0.882744479495,0.0,0.0215,0.0215,0.0215
0.01,0.115533842357,0.0363033860562,0.160034354688,7.28131777425e-16,0.000360489009631,-1.93714956964e-07,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.00105774017422,-0.0,0.0,0.0,-0.0,0.00109982105343,-0.0,0.0,0.0,0.00109982140268,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.16290273945e-08,-7.27253326657,0.000968655852235,-1.79440648755e-06,-1.434698564e-07,3.93808776445e-06,0.0,0.311711299129,0.0,0.311500894733,0.0,0.311500892987,0.0,0.00825812295079,-0.00258052768186,0.114533595741,2.71962243177e-09,1.83496143879e-08,6.63167289883e-05,-2.64433147095e-05,5.21019273947e-06,-4.53545645485e-09,4.01321995014e-05,0.000398379721446,0.006492161192,-0.00345893204212,0.000348420202499,-3.62327568837e-07,0.872744479495,0.872744479495,0.872744479495,0.0,0.021159225,0.021159225,0.021159225
0.02,0.115500023017,0.0363026188944,0.159469005377,7.28131777425e-16,0.000965401859612,-4.00842284409e-06,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.00494804860929,-0.0,0.0,0.0,-0.0,0.00509530234987,-0.0,0.0,0.0,0.00509548628608,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05641905198e-08,-10.9182343173,0.0200363392072,-1.86582535849e-06,-6.49689225839e-07,5.24665927355e-06,0.0,0.450759756954,0.0,0.450023488251,0.0,0.45002256857,0.0,0.00825801398605,-0.00257624639198,0.114596672356,3.33058558857e-09,4.52130376042e-08,0.000129289415485,-6.36108597973e-05,4.25303278462e-06,-9.35689747905e-09,-5.60321386729e-05,0.000442617398221,0.00615919427946,-0.00384193845093,-0.000486394099426,-5.73033958062e-07,0.862744479495,0.862744479495,0.862744479495,0.0,0.0208286590272,0.0208291203672,0.0208291200481
0.03,0.115441318369,0.0363011916727,0.158950763889,7.28131777425e-16,0.00151993385115,-7.56980078875e-06,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0115133409751,-0.0,0.0,0.0,-0.0,0.0117449078141,-0.0,0.0,0.0,0.0117449655561,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12441126733e-08,-12.576506932,0.0378380843831,-2.3410246856e-06,-1.50869207414e-06,6.23144098871e-06,0.0,0.576433295124,0.0,0.57527546093,0.0,0.57527517222,0.0,0.00825688894838,-0.00257172179408,0.114656507969,-2.13664001769e-09,7.51654844395e-08,0.000188942818011,-0.000102877143945,-5.52749452254e-06,-1.68317288995e-08,-0.000158758819452,0.000459543662146,0.00584320025519,-0.00398781523108,-0.00137770606671,-8.0852106521e-07,0.852744479495,0.852744479495,0.852744479495,0.0,0.0205266667271,0.0205282830188,0.0205282837046
0.04,0.115360226385,0.0362989675598,0.158560392261,7.28131777425e-16,0.00193767315249,-1.0907673342e-05,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0204957311405,-0.0,0.0,0.0,-0.0,0.0207937711282,-0.0,0.0,0.0,0.0207937972052,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78074290887e-08,-13.2184205661,0.054523380824,-2.75330797736e-06,-1.69766491531e-07,6.85318464928e-06,0.0,0.690021344298,0.0,0.688531144359,0.0,0.688531013974,0.0,0.00825506169349,-0.00256721186452,0.114714100957,-1.64851334875e-08,1.06066710511e-07,0.000246303932172,-0.000142006887472,-2.13650873775e-05,-2.36276491705e-08,-4.50356383226e-05,0.000367630767869,0.00595397502184,-0.00318816467188,-0.000390278437408,5.45600698842e-07,0.842744479495,0.842744479495,0.842744479495,0.0,0.0202537225861,0.0202562654523,0.0202562663433
0.05,0.115258915301,0.0362957644849,0.158296844245,7.28131777425e-16,0.00221973732666,-1.40071022701e-05,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0316636895193,-0.0,0.0,0.0,-0.0,0.0320128050996,-0.0,0.0,0.0,0.0320127119673,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.50864030935e-07,-13.3859735783,0.0700174104435,-2.5716875966e-06,3.69027916323e-07,6.03466016617e-06,0.0,0.792681552404,0.0,0.790935974502,0.0,0.790936440163,0.0,0.00825802609324,-0.00255899643525,0.114772245288,1.45616688759e-08,1.69316750989e-07,0.000304475872338,-0.00021324318368,4.26651558882e-06,-2.691840848e-07,0.000347850058461,0.00158084160648,0.00565967382863,-0.0137064158916,0.00301583134569,-7.09758410267e-07,0.832744479495,0.832744479495,0.832744479495,0.0,0.0200070259951,0.0200103019693,0.02001030251
0.06,0.115139394527,0.036291373738,0.158132319469,7.28131777425e-16,0.00239586910628,-1.6897938824e-05,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.044806215669,-0.0,0.0,0.0,-0.0,0.0451937427176,-0.0,0.0,0.0,0.0451934633208,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.13141006162e-08,-13.3610628022,0.0844693672354,-2.87532935774e-06,5.43248913501e-07,5.38897313378e-06,0.0,0.885468921655,0.0,0.883531286412,0.0,0.883532683396,0.0,0.00826545245945,-0.00254764151759,0.114830359817,1.03885032816e-07,2.44585353405e-07,0.00036287192534,-0.000311692309705,6.83354169203e-05,9.87311315446e-07,0.000891073257662,0.00050454668235,0.00635157292709,-0.00439218105748,0.00752455927432,0.00079248927068,0.822744479495,0.822744479495,0.822744479495,0.0,0.0197840627015,0.0197879018348,0.0197879022954
0.07,0.115003493626,0.0362855724397,0.158036190465,7.28131777425e-16,0.00249883617064,-1.96099511881e-05,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0597341691507,-0.0,0.0,0.0,-0.0,0.0601486635757,-0.0,0.0,0.0,0.0601484586848,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.74769980193e-07,-13.2778405808,0.0980272618047,-2.60399475557e-06,-8.39302617694e-07,5.48237610106e-06,0.0,0.969329154247,0.0,0.967256682121,0.0,0.967257706576,0.0,0.00827274564654,-0.00255573703907,0.114890016615,3.28414876143e-07,1.01463762539e-07,0.000423218146266,-0.000241761549333,0.000129945126372,7.34828479859e-06,0.000636853394099,-0.00136487395503,0.00581868272275,0.011821907945,0.00551562989131,-8.87827081897e-06,0.812744479495,0.812744479495,0.812744479495,0.0,0.0195825419041,0.0195868083776,0.019586804493
0.08,0.114852931773,0.0362781343154,0.157983526124,7.28131777425e-16,0.00255531159034,-2.22027647313e-05,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0762752403868,-0.0,0.0,0.0,-0.0,0.0767075007213,-0.0,0.0,0.0,0.0767073964132,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.11542837843e-07,-13.1927212645,0.110989869121,-2.27690181075e-06,-2.81736010324e-07,4.5612929737e-06,0.0,1.04512379807,0.0,1.04296249639,0.0,1.04296301793,0.0,0.00827868655324,-0.00257007218897,0.114946633577,3.80602743068e-07,-2.22236245496e-08,0.000480573843888,-0.000117612900794,0.00018139090389,7.27921042198e-06,0.00056372769177,-0.0014333067229,0.00553195364773,0.012411672622,0.00488107511774,-7.88284341979e-06,0.802744479495,0.802744479495,0.802744479495,0.0,0.0194004078168,0.0194049770046,0.0194049751224
0.09,0.114689257539,0.0362688365423,0.157956651548,7.28131777425e-16,0.00258420494515,-2.46912464874e-05,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.094274367894,-0.0,0.0,0.0,-0.0,0.0947168504251,3.50664336679e-07,0.0,0.0,0.0947167908205,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54324151011e-07,-13.1264536456,0.123431304632,-2.33934250654e-06,3.04028838174e-06,6.32777862602e-06,0.0,1.11362816053,0.0,1.11141574787,-1.7533216834e-07,1.1114160459,0.0,0.00828651711345,-0.00257333717309,0.114997275174,8.71286665155e-07,-1.15143629514e-08,0.000531825702132,-9.00015019998e-05,0.000245830660215,-6.63777577302e-06,0.00106254965067,0.00101512379479,0.00459748506546,-0.00892863795161,0.00847953837365,-0.00297970650718,0.792744479495,0.792744479495,0.792744479495,0.0,0.0192357945959,0.0192405640181,0.019240561375
