op,#iters,time,#nodes,#displacements,solution cost,path length
n,0,0,2,22,inf,0
e,1,0.00296101,3,22,inf,0
e,2,0.00580192,4,22,inf,0
e,3,0.00836412,5,22,inf,0
e,4,0.0117794,6,22,inf,0
e,5,0.0145764,7,22,inf,0
e,6,0.0174935,8,22,inf,0
e,7,0.0211932,9,22,inf,0
e,8,0.0279587,10,22,inf,0
e,9,0.0308431,11,22,inf,0
e,10,0.0336278,12,22,inf,0
e,11,0.0364802,13,22,inf,0
e,12,0.039228,14,22,inf,0
e,13,0.0401172,15,22,inf,0
e,14,0.0432449,16,22,inf,0
e,15,0.0448417,17,22,inf,0
e,16,0.0481376,18,22,inf,0
e,17,0.0538841,19,22,inf,0
e,18,0.0557176,20,22,inf,0
e,19,0.0587994,21,22,inf,0
d,19,0.0609293,21,23,inf,0
e,20,0.0638361,22,23,inf,0
e,21,0.0666027,23,23,inf,0
e,22,0.0693739,24,23,inf,0
e,23,0.0732869,25,23,inf,0
e,24,0.0760843,26,23,inf,0
e,25,0.0786554,27,23,inf,0
e,26,0.0840446,28,23,inf,0
e,27,0.086643,29,23,inf,0
e,28,0.0891948,30,23,inf,0
e,29,0.0917909,31,23,inf,0
e,30,0.0949486,32,23,inf,0
e,31,0.0975135,33,23,inf,0
e,32,0.102099,34,23,inf,0
e,33,0.104563,35,23,inf,0
e,34,0.107237,36,23,inf,0
e,35,0.109781,37,23,inf,0
e,36,0.112385,38,23,inf,0
e,37,0.11494,39,23,inf,0
e,38,0.132676,40,23,inf,0
e,39,0.135522,41,23,inf,0
d,39,0.137561,41,24,inf,0
e,40,0.141075,42,24,inf,0
e,41,0.143201,43,24,inf,0
e,42,0.145653,44,24,inf,0
e,43,0.148393,45,24,inf,0
e,44,0.163779,46,24,inf,0
e,45,0.177692,47,24,inf,0
e,46,0.177699,47,24,inf,0
e,47,0.18031,48,24,inf,0
e,48,0.18113,49,24,inf,0
e,49,0.191811,50,24,inf,0
e,50,0.195099,51,24,inf,0
e,51,0.20059,52,24,inf,0
e,52,0.203154,53,24,inf,0
e,53,0.208081,54,24,inf,0
e,54,0.210694,55,24,inf,0
e,55,0.214288,56,24,inf,0
e,56,0.218075,57,24,inf,0
e,57,0.21809,57,24,inf,0
e,58,0.218101,57,24,inf,0
e,59,0.223595,58,24,inf,0
d,59,0.225862,58,25,inf,0
e,60,0.225875,58,25,inf,0
e,61,0.225883,58,25,inf,0
e,62,0.22873,59,25,inf,0
e,63,0.228739,59,25,inf,0
e,64,0.231553,60,25,inf,0
e,65,0.231563,60,25,inf,0
e,66,0.231571,60,25,inf,0
e,67,0.231577,60,25,inf,0
e,68,0.234376,61,25,inf,0
e,69,0.234383,61,25,inf,0
e,70,0.238954,62,25,inf,0
e,71,0.244195,63,25,inf,0
e,72,0.244205,63,25,inf,0
e,73,0.244213,63,25,inf,0
e,74,0.246785,64,25,inf,0
e,75,0.246792,64,25,inf,0
e,76,0.249367,65,25,inf,0
e,77,0.252041,66,25,inf,0
e,78,0.25205,66,25,inf,0
e,79,0.254767,67,25,inf,0
d,79,0.259852,67,26,inf,0
e,80,0.265356,68,26,inf,0
e,81,0.265365,68,26,inf,0
e,82,0.267967,69,26,inf,0
e,83,0.282143,70,26,inf,0
e,84,0.287533,71,26,inf,0
e,85,0.288228,71,26,inf,0
e,86,0.301347,72,26,inf,0
